라이엇:오른의 패시브인 불행의 팀운이 버프되여 바텀총합 15데스를 기본 패시브로 가지게됩니다
형님 방금전에 2년전 가렌매드무비보고왔습니다 노력하는사람은 성공하군요!
ㅋㅋㅋㅋㅋㅋ 나도 오늘 우리 원딜이 서폿 타곤산 안먹여줬다고 겜안함 ㅋㅋㅋㅋㅋㅋ
다2~3
하....
빡침이 흘러들어온다...
ㅋㅋㅋ
어디 티어를 가든 트롤은 존재한다..
형나 9월4일날 생일이야! 여행 잘갔다왕
대리할바에 걍...말을말자
9:36 둘다 불법 아닌가(?)
형 잘들어 하트 안주면 바지에 똥을 지리겠어 
1일차
아닠 ㅋ 역대급팀원  다잡아내자나ㅋㅋㅋ
다녀오십시오...
ㅁㅊ 결국 사람 5명이 있으면 1명은 반드시 쓰레기 혹은 X신이라는 말이 진짜였구나
마지막에 브금 먼지 알려주세요 제발
일요일을 행ㅡㅡㅡ복하게 마무리했다
롤삭필
형 성형외과 광고 노린거야 ..?
너무웃기다 ㅋㅎㅋㅋㅌㅋ
ㅅㅂ ㅋㅋ ㅋ 섬넬 보고 "템 왜 가렸지?" 했는데 다 판거였누 ㅋㅋㅋㅋ
이 형 보면 볼 수록 볼매네...







사랑해 형❤️
그니깐 오른하지말라고 개스키야
형 편하게 쉬고 놀고 즐기고 와!
ㅋㅋㅋ개리형너무웃겨
형 그럼 베트남 브이로그 올라오는거야!???
마스터는 마스터식 트롤을 합니다
궁극기는 사거리 사용전에 표시되었다가 안되었다가 하는데 어떻게했어요..?
내팀운은  개리형보다 오지는거같은데
형 쉬면서해요
자존심 밖에없는 녀석들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 현웃 터뎟네
한동안 개리형영상못봤었는데이러면 무조건 다음영상까진 봐야하자너;;
형 이제보니까 땅에서 파낸 늙은감자 닮았어요
전시즌 실버4가 마스터에바지ㅋㅋㅋㅋㅋㄱㅋㄱㄱㅋ
9평 잘보게 해주세요 흑흑
새루형 생방으로 봤는데 개리형걸로 보니까 더심하네
???:템이 일본산이네
4:53 그 쥐는?
개리형...
나 형 영상보고 오른에 빠져버렸어..
진짜 애들이 제2의 개리형이라고 해..
형 영상보다 힘내라고 구독함
ㅋㅋㅋㅋㅋㅋㅋㅋ마지막엔딩개웃기네ㅋㅋㅋ
3000명때부터 봤어형 빠이팅!!!
개리씨 베트남 생방하셔야죠 ㅋ 다양한 컨텐츠 도전 ㅎㅅㅎ
저딴 버러디새끼들이 마스터?  ㅈㄹ ㅋㅋ 계정산거아니냐..어째 브론즈냐?ㅋㅋ 븅진이네
ㅋㅋㅋㅋ 새루님 진짜 간절하시다... 너무 불쌍ㅠㅠ
자르반 ㄹㅇ지건마렵다
전에 형이 알려준 효율좋은 강화템인 강화얼건으로 이즈놈이 안죽게 만들어 게임을 이겼습니다 감사합니다.
곧 20만 미리 축하해  형~^^
잘 놀다 오세요~
형님 여행가서 많이 즐기다 오십쇼~
난 마스터에는 트롤이 없을꺼라고 생각햇는데.. 저기도 사람사는곳이구나     
베트남 조심해 몸조심하고~~
빨리 형이 실버버튼 오픈 했으면 좋겠딩
개릐형의 묵-직한 플레이에 반한사람이 벌써 19만명이라니.. 하악.. 묵직하게 20만 찍어보자!
개리형  형이 말한 팀운의 법칙 진짜 있는것 같아
나도 내 전적보고 놀랐어
왜 라이엇은 트롤은 제재 안할까.
썸네일 찍을려고 가린줄알았는데 진짜네 ㅋㅋ
슬플 때 웃는 자가 일류다..!
리븐 탑310으로 털었는데 라인전끝나고340이면 멘탈터질만했지
하트 못준다면서 댓글엔 하트가 많은데?
여행 재밌게 놀다오세요~
형 곧 있으면 명절이라고 고향 내려갈준비 하는거야?
ㅎㅎ
늘  행복해보이는 개리형...ㅎㅎ
화이팅...
ㅋㅋㅋㅋ 롤 개판이네 ㅋㅋㅋ
와!트롤 마스터!
형 형이랑 진짜 롤 해보고 싶어 ㅠㅠ
오른 개사기 챔프~~~
악 내심장
레잔도 ㅋㅋㅋㅋㅋㅋㅋㅋ
나 새루 님 마음 ㅈㄴ공감한다 리븐 자르반 
파밍 ㅈㄴ잘했는데 10데스씩 꼴아박고 강제서렌 당함...ㅋ
역시 개리형은 힘들때 웃는 일류였어
개하~
나 군대감 ㅂㅂ 그래서 한동안 영상못보겠네
개리형 미야내 오늘부터 유튜브 끊어야 할것 같아.. 내년말에 대학 잘가서 돌아올게...
아니 골드에서 오른으로 암에 걸렸는데 형마저 암에 걸리면 
난 어디서  시술받아야되나요
티어가 높든 낮은 트롤은 언제나 생긴다
형은 오른만잡으면 바텀이 터지네
제2의패시브인가
ㄹㅇ 대리충 극혐...골3인데 첼린저티어인사람 만낫다니깐;;
형 여기 브론즈야?왜 저레?
피즈분 방송하시는 분인뎅
형 나 베트남 사는데 형 어디로 놀러오는지 말하면 내가 찾아갈게...
형 19만명 축하드리고 형의 팀운은 정말 볼수록 놀라운거 같아요!!
전 티어 공통점 : 팀빨ㅈ망겜
남진형 만나서 나서 개리형 승승장구야☆☆ 굿이야 형
브실골 꼭 알아야함 티어 높을수록 유리멘탈인애들 ㅈㄴ많음 정글 안오거나 솔킬 한번따이면 바로 ㅈㅈ 침
오른 팀원 패시브는 언제 없어지고 오른 스킨은 언제 나옴?
오니? 예고편 블록버스터급;;;
(대충 곧 고향 갈거라는 댓글)
하핫 트롤오브레전드 전 한시간 넘는한판해봄
트롤들아 0:21
형 제친구 형 구독하게 시켰어요
다음 컨텐츠 : 오른장인의 티어올리는 방법

베트남에서 재밌게 놀고 온 사람 : 자 ~ 오늘은 오른장인의 마스터찍는 꿀팁을 보여드리겠습니다.
일단 오른을 모스트로 플레이하셔야하는데요~ 그러고 이제


오른을 제외한 다른 챔프를 플레이하시면 팀운이 급격히 상승해서 이기실수 있습니다~
오른이라 당했다
탱커하시는 분들 화이팅
5:49 ?
형   저도 사이온으로 올라갈수 있을까요?   ㅜㅜ 골 4~플 3까지 가긴햇는데   뭔가 힘이 딸리느 느낌이여서요   ㅜㅜ
이 기세면 30만 구독자도 so...




eazy
장사를 잘하는군 다 파는거봐ㅋㅋ
형 배트남 pc방에 오른 하는
사람있어??
7:28 R.I.P
19만츅하햐 캐리형~
형이마에뽀뽀하구싶어ㅎㅎ
따랑해~ 나도 롤때매 맨탈많이나갔어ㅠ
8:50 형 웃는거 겁나 재밌게웃음ㅋㅋㅋ
담편 기대된다 ㅎㅎ
....뭔....
베트남? 잘다녀와 형 난 예비군갔다올게
아니 근데 개리형만 그러는게 아니라 나도 다른 탑챔하면 팀운 좋은데 진짜 오르만하면 바텀이 터짐. 진짜 오른 패시브인가. ㅋㅋ
ㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시즌8 실버 시즌9 마스터
형 항상 느끼는건데 실골에서 랭할때마다 오른하면서 개리형 아는사람이 너무많아서 나도 기분이 좋아 형 항상 화이팅 하고 오른할때는 항상 바텀터지는거 같아 ㅋㅋㅋ
유튜브 번성하길 바랄께
1:00~2:00 패배 주문 외는중
듀오누구에용
개리형 비명이제일웃긴것같아요 ㅋㅋㅋㅋ 모아보고싶다.. 비명 (할아버지)으어아아아아!!!!
브실 왔다갔다 하는 유사브딱인 저는 그마에서도 이상한 사람이 많은걸 알았습니다.
상위티어나 하위티어나 등장빈도만 조금 다를뿐이군요....
이분 리쌍개리임?
사지않습니다 하지않습니다 ㅋㅋㅋㅋㅋㅋ
탑이 게리면 바텀에서 죽어도 **너다 탑해서 그래** 하면 아무말 못할듯
개하~!
여윽시 오른의 패시프 항상 발동 하는군!!!!
마스터 티어의 화끈한 트롤링 강력하구만
대리왤캐많어...
형 이제 20만 되면 오른 스킨 이벤트 해야지




그러나 놀라울 정도로 아무도 이메일을 남기지 않았다
3만명이였을때가 언제였나 싶을정도로 많이 성장하셨네요
He is m...
형 탑할려고 하는데 오른 추천해?
런닝맨 강개리님 인가요?
 
비슷하게 생겨서;;;
형오른페시브왜캐사기임. 나라카일도만나네.. 하필..나라카일임...
존나 잘생겻다
개리형 저 마오카이 강의영상좀 올려주시면 안될까요..?
누구든 다급하면 일단 형이라고 부른다
추석에 고향 각
형 방송할때마다 팀운이 안좋아지는것같아
형 빨리 돌아와서 재밌는 약빤 영상들 많이 만들어줭
하트 못달아 준다면서 달아주는 형은 정말....!
진짜 데마시아 시스템처럼 녹서스 시스템 만들어서 계정들 분석해서 통계낸다음 트롤하는사람들 정지먹여야됨...
피즈 얘기 할때 듣던 브금 뭐더라...?
0:22 Fuck you
개리형님에 운명은?
개리형 20만 가자 ㅎㅎ 
20만 갈꺼 같은 사람 좋아요 쫌







물론 개리형 영상에다가
행ㅡㅡ복 하하핳
오른을 하니 또 팀운이 이 모양이군 ㅋㅋ
ㄷㄷ
공포의 자르반..
요즘 왜 알람이 안뜨지...ㅠㅠ
역시 오른 장인형
하도겪어서 당연한기분 ㅋㅋㅋㅋㄱ이해합니다
형님 개멋있습니다
4:03 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
형 고등학교 친구들이랑 형 고향방문하는거얌?
이게 다 오른을 해서이니 다른 챔을 하시죠 형님
와..개오져 사지않습니다
앗 개리형 나 9월4일에 전역하는데 그날까지 여행인거야? 나 대신 재미있게 놀다와요❤️
뭐지 데자뷴가 본적 있던거같은데
ㅋㅋㅋ 본인 방금 개리형 팀운 좋아지는 상상함
하지만 어림도 없지!
바로 트롤 만나버리기~
본지 얼마 되지도 않았는데.. 오른이 하고싶네
채널 점점 성장해간다 ㄷㄷㄷ
저런 사람들은 마스터를 어떻게 찍었을까..?
아지르의 아버지 ㄷㄷ하네..
진짜 이 형은 예전엔 영상 컨셉이 이게 아니라 오른 원챔 장인이었는데 지금은 그냥 티어 매우 높은 팀운 없는 오른 유저 1이야.. 보면 볼 수록 눈물 나와 ㅠㅠ 적어도 아랫티어는 욕하면서 싸울지언정 탈주는 안하는데..
칸도 탑할땐 d 정글할땐 f 라는데
베트남은 일본 발음
7:20 브금 좀 알려주세요 ㅠ
이제 곧 17번째 마스터 승격전 보겠네ㅎㅎ
저렇게 게임안하는 사람 심리가 궁금함
다음화 어딨어 현기증나네
하트달렸는데?
요즘 롤이 왜이리 무서워 보이지
형들 힘들겠다....
그래도 하트 달아주네 믿고 있었다고!~
아 여행가놓고도 빅재미 주시네 ㅋㅋㅋㅋㅋㅋㅋ
오른의 디버프가 제대로 나타난 판이군요 ㄷㄷ
형 사랑해 영상 더올려줘
형 재밌게 놀고있어?
재밌게 놀고와서 그마 가야제?
형 감질나잔어;;;
형 오른 7찍기 너무 힘들어.  팁좀..
앜ㅋㅋ 다음 영상 기대된다 이틀? 어떻게 기다려 ㅋㅋㅋㅋ
형 나 진짜 궁금한게 형 따라서 오른만 한달째 하고 있는데 w랑 궁 맞추고 나면 강화평 확정같은데 나머지 강화 평은 어떻게해? 이거말고 없어?
이거는 라이브러 봤어야 한다 ㅋㅋㅋㅋㅋㅋㅋㅋ 라이브도 개웃겼는데 유튭도 개웃긴듯 ㅋㅋㅋㅋㅋㅋ 역쉬 우리 개뤼형❤
형 저도 드디어 오른 올스킨 완성했어요 모으느라 엄청 힘들었는데 축하해줘요ㅋㅋ
오우쒯!! 쇳소리 뭐냐구!!
탑 오른이든  미드오른이든 *오른* 드니까 팀빨x망인건 국룰임
생방으로 쭈욱봤는데 자르반그냥 자기가 못해놓고 책임감 1도없는게 빡치네요 저 멘탈로 마스터200점이라니 말도 안돼죠;;;
하지만 많은 판들중 빨간색만가득해도 아무렇지않은척하시는 형님도 진짜 존경합니다
7:28 ??? : 이 장면을보고 암세포가 암에걸려 암이 완치되었습니다..
3부작이 무슨... 트롤 대리 다음은 뭔가요
ㅋㅋ
형 내 선물사왕 ><
빨리 다음화 보고싶어 피즈랑 라인전하는거 ㅜㅜㅜ
마스터티어 몇몇 애들은 멘탈이 브론즈네
잘 다녀오시구 푹 쉬다왕 ♥♥
롤에서 변치 않는 학계의 정설) 어떤 티어든 정신병자가 매 판마다 한 명씩 존재한다 (좋은 의미든 나쁜 의미든 / 실버 이하 티어에서는 ㄹㅇ 미친 도라희들이 서식 중)
진짜 (매드)무비네
오ㅡㅡㅡㅡㅡ른
뭐야 왜 다 하트 받았냐 형 베트남인데
마스터도 그러네 ㄷㄷ
역시 오른패시브
내가 웃는게 웃는게 아니야...
형님 이제 오른을 놓아주고 쉔으로..
즐겁게 쉬다 오십쇼!
이번 추석 이벤트때는 오른 스킨 나오길 ㅠㅠ
개리형한테 하트받기 2일차
7:20 레전드 매드(빡치는)무비
여행갔다와서 개리형 놀라게 20만 가즈아
60
대리 구역질 나온다..
진짜 형 내가 처음부터 지금까지 쭈욱 보고있는데 롤하는 유튜버중 이렇게 계속 챙겨보는건 형이 유일해 형은 백만 구독자도 넘을 미남이야 계속 응원할게 20만 미리 ㅊㅋ!!
팀운ㅈ망겜의 산증인 "개리형" 그는 도대체...
(대충 하트를 못달수 있어도 달아주길 기다리는 댓글)
인트로 부터 심상치 않구만
6:41 또봇자르반 엌ㅋ
진짜 맨날 보고있지만 이분 멘탈은 ㄹㅇ 부처도 이이잉 거리면서 도망갈 정도의 갓멘탈을 가지고 있음 ㄷㄷ
편집자 빨리 구해저라
형 친구 있었구나 다행이다
형 20만가길 바랄께
팀이 템을 다 팔았는데 웃고 있어요!!!
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋ 자르반 와~ 어딜가든 트롤은 존재한다
개리형님 방송키고 오른 하면 망하는 병이 있는게 맞는거 같네요ㅋㅋㅋㅋ
20만명 빨리갑시다
형 오늘 잘생겼어
베트남 잘갖다와





카아아아아ㅓ어어어악 튀에엣
베트남에서사진찍어서 보여주세여!!
형 친구 들이 형을 알았어 이제형을 놓아주겠어 흑흑...형 잘있어



뻥이야 히히힉
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
이건 공지대로 하트가 없겠지..?
찡긋이랑..? 유유..
히바 실버보다 심하네
노력하시는 만큼 성장하시고 계시는모습 좋네요
힘들때 웃는 그는 오류다
이봐 개리형 당신이 지는영상 보는게 행복해 이거 나 악마야?
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개꿀잼
바로왔어요 형
오니?
개 잘생겼다
댓글 좀 남겨줘 사랑해 형
개리형 따랑해♡♡♡하투줘
알람 오자마자 날아왔어 형 





하트줄거지^^
광고도스킵안했어
티어가 오를수록 멘탈이 중요한줄 알았는데
항상 우리팀만 던져....
좀있으면 떨어지게 생겼넹 ㅎㅎ
개꿀잼 ㅋㅋ
This is 오른!
베트남 vlog 찍자 형
형 애들 저렇게 게임하는데 뭐 많이 겪어봐서 괜찮다곤 해도 재밌게 웃어넘기는거 좀 멋있다?
형 발가락 핥고싶어
형 기다리고 있었어~!
바로 와보리기
오늘도 개리형은 잘생겼내^^
20만가야지
1분인데조회수59뭐냐구..
111
항상 재밌는영상 고마워 형 앞으로도 잘 챙겨보게써
오니?
킹트콩?
칼 같이 보러오는 개리형 방송
선댓후감상 개리형잘생겼다!!
m성향이시네요 형님
1
5등
ㅗㅜㅑ 얼굴에서 빛이 난다
호다닥 달려옴!
아니 이정도면 마조히스트 아니냐고 ㅋㅋㅋㅋㅋㅋㅋㅋ 고통받는데 웃어 ㅋㅋㅋㅋㅋㅋ
1
레전드 보러 왔습니다 형님
1
마이충ㄷㄷ
이거 봇전아님??
약팔이 ㅋㅋ
시숲님 보면 근접큐 별로 안쓰시던데 효율이 좀 별로일듯하네요
탈론 리메이크 전 치명탈론이라고 e평q에 어지간한 물몸은 뒤지는 빌드가 있었쥬...
녕짱이랑 영상 사라졌노...
난원래 항상q선마 인피탈론했는대 (초반2킬먹었단 기준)
5:31저거 그냥 rq으로 죽이지
마이 지가 못하는걸 바위게타령하네 ㅋㅋㅋㅋㅋ
2:55 1:18은 누가봐도 탈론 잘못인데 이걸 똥꼬 빨아주네ㅋㅋ 마이 성장도 제대로 못했는데 바위게 먹는게 팀 생각은 하나도 안하는거지;

1:18은 제드가 그 뒤로 빼먹고 욕했다하는데 그렇다고 킬딸한게 없어짐? 무슨 함무라비 법전인줄 알았네 제드도 내꺼 뺏어먹었으니 된거다? ㅋㅋ
초반에 킬딸은 좀;;
저거 감전말고 수확가면 중반에 겁나쌜듯
즐겜용으로 좀 많이 써야겠군
초반바위게는 절대먹으면안되지만
ㅋㅋ ㅆㅂ마이충새기
저 저마이 교촌 치킨 저인데
저때 뭐라해서 죄송합니다
몰라뵈서 죄송합니다 그러니까 친추좀 받어주세요
서니형 ㅈㅅ
저거 마이한테 욕먹을만했다 
허락 받고 먹지
아무리 유하라고 하지만 저렀게 남한테 피해주면서 각 만들고 싶었을까?  사과1번 안하고
9:00
30/1/3(탈론): 진짜 잘 큰 그브하는거같애
33킬 너무 했잖어
적당히좀
협곡게는 중립몬스터인데 ㅋㅋ 용먹는다고 뭐라하는거랑 똑같지
정글쳐먹었다 자랄하는 마이는 제정신인가..
아니 33킬이 말이 됨 여기 mmr 아이언 일반임?
석궁 아니고 그 보라색 방템 녹이는거 그거 가야 되용~
탈론은 티...아멧...
마이 개웃기누 지가 잘하는 줄 착각해서 입터는 유형
ㄹㅇ 잘하는데 팀원 욕하는것보다 못해도 분위기 살리는게 훨 좋은 팀원이다 근디 마이 제드는 못하면서 분위기 망치는 팀원이니 쓰레기다
마이 플레이부터 하는 짓까지 ㅈㄴ 역겨워 ㅋㅋ;
그와중에 타릭 도란검 4개 뭐냐
엌ㅋㅋㅋ 형 내가 저번에 이영상보고 따라햇는데 개ㄸ쌋어 어떡해
바로해봐야겟다
정글이라고 정글몹 처먹으면 위험핑 찍는애들 머가리 으깨고 싶음 ㄹㅇ로 동선 정 반대 정글몹 먹는데도 위험핑 찍고 참 정글애들 정신병 많음
떠피셜:매우 잘큰 인피탈론 근접딜은 매우잘큰 그브같다=그브를 하면 된다?
겜수준..ㄷ
바위게 먹은거 탈론이 잘못한거 아니라는 애들 타당한 근거 가지고와라 다반박해줄테니까 ㅋㅋㅋ 그냥 무턱대고 후빨하지말고
바위게 정글꺼잖아 ㅋㅋ 초반 바위게가 정글 성장이나 주도권 가져가는데 얼마나 중요한데 마이도 정신병있긴한데 암묵적으로 정글이먹는거 먹었으면 미안하다고 한번만 채팅치면 되는거 끝까지 "먹을수있는데?"라하는것도 좀 모자라보임 ㅋㅋㅋ 마이 바위게 타이밍보고 탑동선 잡으면서 오고있던것 같은데 핑까지 찍어줘도 먹는건 아니지 ㅋㅋㅋ괜히 초반부터 바위게싸움 하는게 아닌데 님이 정글입장이었으면 화냈을 상황임 ㅋㅋ정글 먹을것도 없었고 작골먹고 바로 탑 바위게먹고 탑찌르면 좋은타이밍인데 저걸탈론이 먹으면 탑동선 잡을 이유가 없어짐 ㅋㅋ
마이 그냥 가정교육부터 받아야될듯한데 ㅋㅋㅋㅋㅋ 지가 못하는걸 서니형 탓하고 ㅈㄹ이네
랭에서 탈론하려면 뭐 벤하는게 좋을까요??
교촌치킨427  ?박.제!
뭐하는분 이세요? 저가 보던 즐겜러중에 제일 잘하시네 ㄷㄷ
 미드 1차에서 베이가한테 가둬졌을때 튈각 안보였는데 그걸 튀시네 ㄷㄷㄷ 

적 애들 수준이 시참해서 접대하는 줄
랭하다 상대가 선인피올리던데 이거따라한거엿구나 상대탈론 개귀여웠는데
와 ㅎㄷㄷ ㄹㅇ할만한거같은데??개사기삘난다 ㅋ
킬각 못재시네
탈잘알 형님들 탈론팁좀알려주십쇼 라인전딜교법 카운터 후픽으로누구카운터치기좋은지요 후반운영
마이랑 제드 왜 저러지????
탈론궁키고큐안찌르심?
뗄로니 형보다 잘하는데
영상속 타릭인데... 타릭100원 할때 쪽팔린다 ㅠㅠ
난 원래Q선마하는데...
마이충 왤케 징징대냐 저런 정글러 첨보네
본격 탈론하고싶어지는 영상
wqr만쓰네
근접큐를쓰고싶으면 wr평q평 이게나을텐뎅
구독자 올라라 올라라
구독자가안느는데는 다이유가있어요~~~~
이거 내가 정석탈론할때 몇번해봤는데








실력이  안되더라구...
10분짜리영상에 광고3개실화냐
나 잘하는 사람건 별로 안재밌어하는데 형은 너무 재밌어
1:17 이서니님이 제드가 점화도 걸어놓고 무조건 잡는건데 킬딸함
그리고 채팅창보면 알수있는게 제드가 빡쳐서 서니님한테 핑찍었는데 서니님은 아무 소통도 없이 핑차단함
딜개시원
탱커 짜르는 암살자임?
옛날 탈론이 좋았는데..ㅎ
마이 닉넴  찾아보니깐 전적 개똥이네 진짜 역겨운실력으로 서니형한테 덤비네😡😡
그니까 저거 탈론 q판정이 미침 케인 e도 벽까지 따라가버리고 야스오 e도 다 따라가버림 근데 너무 가버림 ㅋㅋㅋㅋㅋㅋㅋ
딜량 안보여줌 이제??
33/1/3 ㄷㄷ
큐에 치명타판정임?
ㅁㅊ;
the lol legend
마이 제드는 탈론탓하네 ㅋㅋㅋ
총 40킬중 탈론이 35킬 관여했으면 개잘한거아니야? 계속 2 3명씩 따주고있는데 하는게 없다고? 그럼 그 2 3명 따지도 못하는 마이제드는 뭐하고 있는거냐
떠니떠니 별로 안좋아했었는데 이건 ㄹㅇ 혼모노다 와
하러가야지
6:02 형 형도 그런거였어? 게이였어??
ㅗㅜㅑ
와 탈론하러갑니다
딜량궁금했는대. 
6:02 서니형 게이설
